"Rule","Category","Project","ProjectPath","File","Line","Column","Message","PublicApiRisk","DataFormatRisk","DatabaseRisk","SerializationRisk","UiBindingRisk","ExternalProtocolRisk"
"CA1311","Globalization","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Sign\WbiSign.cs","88","73","指定文化或使用固定版本，以避免目前文化上的隱含相依性","False","False","False","False","False","True"
"CA1311","Globalization","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Users\UserSpace.cs","121","44","指定文化或使用固定版本，以避免目前文化上的隱含相依性","False","False","False","False","False","True"
"CA1311","Globalization","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\Danmaku2Ass\Display.cs","379","65","指定文化或使用固定版本，以避免目前文化上的隱含相依性","False","False","False","False","False","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","50","72","使用 nameof 取代字串常值 'Visibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","77","76","使用 nameof 取代字串常值 'Count'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","113","80","使用 nameof 取代字串常值 'Current'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","127","72","使用 nameof 取代字串常值 'First'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","139","72","使用 nameof 取代字串常值 'PreviousSecond'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","151","72","使用 nameof 取代字串常值 'PreviousFirst'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","163","72","使用 nameof 取代字串常值 'NextFirst'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","175","72","使用 nameof 取代字串常值 'NextSecond'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","188","72","使用 nameof 取代字串常值 'PreviousVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","200","72","使用 nameof 取代字串常值 'FirstVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","212","72","使用 nameof 取代字串常值 'LeftJumpVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","224","72","使用 nameof 取代字串常值 'PreviousSecondVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","236","72","使用 nameof 取代字串常值 'PreviousFirstVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","249","72","使用 nameof 取代字串常值 'NextFirstVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","261","72","使用 nameof 取代字串常值 'NextSecondVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","273","72","使用 nameof 取代字串常值 'RightJumpVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","285","72","使用 nameof 取代字串常值 'LastVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","297","72","使用 nameof 取代字串常值 'NextVisibility'","False","False","False","False","True","False"
"CA1507","Maintainability","DownKyi.Core","DownKyi.Core\DownKyi.Core.csproj","DownKyi.Core\BiliApi\Models\Json\SubtitleJson.cs","12","19","使用 nameof 取代字串常值 'Stroke'","False","True","False","True","False","True"
"CA1508","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewUserSpaceViewModel.cs","527","17","'upStat' 一律不會是 'null'。請移除條件或重構條件，避免使用無作用程式碼。","False","True","False","True","True","False"
"CA1508","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ViewUserSpaceViewModel.cs","543","17","'upStat' 一律不會是 'null'。請移除條件或重構條件，避免使用無作用程式碼。","False","True","False","True","True","False"
"CA1513","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\ClipboardListener.cs","107","9","使用 'ObjectDisposedException.ThrowIf'，而不是明確擲回新的例外狀況執行個體","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\App.axaml.cs","45","22","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\AppConstant.cs","3","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Commands\AsyncDelegateCommand.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Commands\AsyncDelegateCommand.cs","93","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Commands\CancellableAsyncDelegateCommand.cs","9","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Converter\CountConverter.cs","7","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Converter\MarkdownToInlinesConverter.cs","12","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomAction\GridSplitterExtensions.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomAction\InfiniteScrollBehavior.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomAction\NumericInputBehavior.cs","9","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomAction\ResetGridSplitterBehavior.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomAction\ScrollIntoViewBehavior.cs","11","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\IAsyncImageLoader.cs","7","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\ImageBrushLoader.cs","14","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\ImageLoader.cs","16","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\AdvancedImage.axaml.cs","14","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\AdvancedImage.axaml.cs","326","25","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\BaseWebImageLoader.cs","11","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\DiskCachedWebImageLoader.cs","11","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\AsyncImageLoader\Loaders\RamCachedWebImageLoader.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPager.axaml.cs","7","22","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","21","26","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\CustomPagerViewModel.cs","31","26","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\Loading.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\CustomControl\VideoFramePreview.cs","9","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Events\MessageEvent.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Events\NavigationEvent.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Events\NavigationParam.cs","3","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Images\ButtonIcon.cs","3","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Images\LogoIcon.cs","3","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Images\NavigationIcon.cs","3","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Images\NormalIcon.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Images\SystemIcon.cs","3","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Images\VectorImage.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\AppInfo.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\DownloadBase.cs","9","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\Downloaded.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\Downloading.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\DownloadStatus.cs","3","13","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\GitHubRelease.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\NfoModels.cs","9","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\NfoModels.cs","41","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\NfoModels.cs","61","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\NfoModels.cs","78","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\OrderFormatDisplay.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\ParseScopeDisplay.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\RepeatDownloadStrategyDisplay.cs","5","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Models\VideoPlayUrlBasic.cs","9","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\PrismExtension\Common\MvvmHelpers.cs","10","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\PrismExtension\Dialog\Dialog.cs","6","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\PrismExtension\Dialog\DialogService.cs","12","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\PrismExtension\Dialog\DialogWindow.axaml.cs","6","22","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\PrismExtension\Dialog\IDialogService.cs","7","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\PrismExtension\Dialog\IDialogWindow.cs","5","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\AlertService.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\BangumiInfoService.cs","19","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\CheeseInfoService.cs","17","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\AddToDownloadService.cs","30","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\AriaDownloadService.cs","27","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\BuiltinDownloadService.cs","26","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\CustomAriaDownloadService.cs","27","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\DownloadService.cs","30","23","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\DownloadStorageService.cs","22","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","True","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\DownloadTaskFileService.cs","14","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\Download\IDownloadService.cs","8","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\FavoritesService.cs","17","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\IFavoritesService.cs","10","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\IInfoService.cs","6","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\SearchService.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\VersionCheckerService.cs","11","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Services\VideoInfoService.cs","19","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\ClipboardListener.cs","9","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\ClipboardManager.cs","7","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\DataAnnotations\JsonMapAttribute.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\DialogUtils.cs","10","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\DictionaryResource.cs","8","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\ImageHelper.cs","7","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\NavigateToView.cs","8","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\PlatformHelper.cs","13","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\Utils\ThemeHelper.cs","6","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","False","False","False","False","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\BaseDialogViewModel.cs","11","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\NewVersionAvailableDialogViewModel.cs","14","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\ViewAlertDialogViewModel.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\ViewAlreadyDownloadedDialogViewModel.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\ViewDownloadSetterViewModel.cs","17","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\ViewParsingSelectorViewModel.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Dialogs\ViewUpgradingDialogViewModel.cs","23","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\DownloadManager\DownloadBaseItem.cs","10","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\DownloadManager\DownloadedItem.cs","7","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\DownloadManager\DownloadingItem.cs","11","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\DownloadManager\ViewDownloadFinishedViewModel.cs","20","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\DownloadManager\ViewDownloadingViewModel.cs","17","18","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Friends\ViewFollowerViewModel.cs","16","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\Friends\ViewFollowingViewModel.cs","19","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\ImmutableObservableCollection.cs","11","21","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\MainWindowViewModel.cs","24","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\BangumiFollowMedia.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\ChannelMedia.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\Favorites.cs","8","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
"CA1515","Maintainability","DownKyi","DownKyi\DownKyi.csproj","DownKyi\ViewModels\PageViewModels\FavoritesMedia.cs","10","14","因為應用程式的 API 通常不是從組件外部參考，所以可以將類型設定為內部","False","True","False","True","True","False"
